id,,,DH01,DH02,DH03,DH04,DH05,DH06,DH07,DH08,DH09,DH10,DH11,DH12,DH13,DH14,DH15,DH16,DH17,DH18,DH19,DH20,DH21,DH22,DH23,DH24,DH25,DH26,DH27,DH28,DH29,DH30,DH31,DH32,DH33,DH34,DH35,DH36,DH37,DH38,DH39,DH40,DH41,DH42,DH43,DH44,DH45,DH46,DH47,DH48,DH49,DH50,DH51,DH52,DH53,DH54,DH55,DH56,DH57,DH58,DH59,DH60,DH61,DH62,DH63,DH64,DH65,DH66,DH67,DH68,DH69,DH70,DH71,DH72,DH73,DH74,DH75,DH76,DH77,DH78,DH79,DH80,DH81,DH82,DH83,DH84,DH85,DH86,DH87,DH88,DH89,DH90,DH91,DH92,DH93
wPt.4953,6B1,59.7683,B,B,A,A,B,A,A,B,B,B,B,B,A,B,B,A,A,B,A,B,B,B,-,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,B,B,A,B,A,A,A,B,A,A,A,B,A,B,B,B,B,A,B,B,A,A,A,A,-,A,A,A,A,B,B,B,-,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,-
P31.M56.172,6B1,60.9047,B,B,A,A,B,A,A,B,B,B,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,B,B,A,B,A,A,A,B,A,A,A,B,A,B,B,B,B,A,B,B,A,A,A,A,B,A,A,A,A,B,B,B,A,A,B,A,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,-
bcd342a,6B1,62.0159,B,B,A,A,B,A,A,B,B,B,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,B,B,A,B,A,A,A,B,A,-,A,B,A,B,B,B,B,A,B,B,A,A,A,A,B,A,A,A,A,B,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,A
wPt.9951,6B1,63.1787,B,B,A,A,B,A,A,B,B,B,B,B,A,B,B,A,A,B,-,B,B,B,B,-,-,A,A,B,A,A,B,A,B,B,B,B,-,A,B,B,A,B,A,A,A,B,A,B,A,B,A,B,B,A,B,A,B,B,A,A,A,A,B,A,A,A,A,B,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,-
wPt.3923,6B1,63.1787,-,B,A,A,B,A,A,B,B,B,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A,B,A,A,B,A,-,B,-,B,B,A,B,B,A,B,A,A,A,B,A,B,A,-,A,B,B,A,-,-,B,B,A,A,A,A,-,A,A,A,A,B,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,B,A,B,A,B,B,A,-
abg466A,6B1,68.4467,A,B,A,A,-,A,A,B,B,B,B,B,A,B,B,A,A,-,A,B,B,B,A,A,A,A,A,B,A,A,B,A,B,B,-,B,B,A,B,B,A,B,A,A,B,B,A,B,A,B,A,B,B,A,B,A,B,B,A,A,A,A,B,A,-,-,A,B,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,-,B,A,B,A,B,B,B,-
wPt.5188,6B1,72.9273,-,B,A,A,B,A,A,B,-,-,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A,B,A,A,B,A,-,B,B,B,B,A,-,-,A,B,-,A,A,B,-,-,A,-,A,B,B,-,B,A,-,B,A,A,A,A,-,A,A,A,A,B,-,B,A,A,B,B,B,-,B,A,A,A,A,B,A,B,B,B,A,B,A,-,B,B,-
P37.M58.334,6B1,77.2156,B,B,A,A,B,A,A,B,B,B,B,B,A,B,B,A,A,B,A,B,B,B,B,A,B,A,A,B,A,A,B,A,B,B,B,B,B,A,B,B,-,B,A,-,A,B,B,B,B,B,A,B,B,A,B,A,B,B,A,B,A,A,B,A,A,A,A,B,B,B,B,A,B,B,B,-,B,A,A,A,A,B,A,B,B,B,A,B,A,A,-,B,-
bcd873b,6B1,88.2187,B,B,A,A,B,A,A,B,B,B,B,B,B,B,B,A,A,-,A,B,B,B,B,A,B,A,-,-,A,B,-,A,B,B,B,B,-,A,B,B,A,B,-,A,A,B,B,B,A,B,A,B,B,B,B,B,B,B,A,B,A,A,B,A,A,A,A,B,B,B,A,A,B,B,B,B,B,-,A,A,A,B,A,B,B,B,B,B,A,B,B,B,B
wPt.8015,6B1,135.7283,-,B,A,-,B,B,A,A,B,B,B,A,-,A,B,-,-,A,A,A,B,B,B,B,B,B,B,-,B,B,-,A,-,-,-,B,A,A,B,B,A,B,-,A,B,A,B,B,B,B,A,B,B,B,B,B,B,A,B,B,A,A,B,B,B,A,A,A,A,-,A,B,B,B,B,B,A,A,A,B,A,A,A,B,B,-,B,B,B,B,B,A,-
wPt.2592,6B2,0,-,A,-,B,A,A,B,A,B,-,B,A,B,B,B,-,B,A,A,A,B,A,A,A,-,B,A,B,A,B,A,A,B,B,B,B,A,A,-,B,B,A,-,A,A,B,B,A,A,A,A,A,B,B,A,A,B,B,A,-,A,B,-,A,-,B,A,B,B,A,B,A,B,B,B,A,B,A,B,A,B,B,B,A,B,-,A,B,A,B,B,A,-
wPt.4918,6B2,5.4107,-,A,A,B,B,A,B,A,B,-,B,A,-,B,B,A,B,A,A,A,B,A,A,A,A,B,A,B,A,B,A,A,B,B,B,B,A,A,B,B,B,A,B,A,B,B,B,A,A,A,A,A,B,B,-,A,B,B,A,A,A,B,A,A,A,B,A,-,B,A,B,A,B,B,B,B,B,A,A,A,B,B,B,A,B,A,A,B,A,B,B,A,-
gwm219,6B2,13.4278,A,A,A,-,B,A,B,A,B,B,B,A,A,B,B,A,B,A,A,A,B,A,A,A,A,B,A,B,A,-,A,A,B,B,B,B,A,A,B,B,B,A,A,A,B,A,A,-,A,-,A,-,B,A,-,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,A,B,B,B,A,B,A,A,B,A,B,B,-,-
wPt.6869,6B2,23.3191,A,A,-,A,-,A,B,A,B,B,B,-,A,B,B,-,B,A,A,A,B,A,A,B,A,B,B,B,A,B,A,B,B,B,B,B,A,-,B,B,B,A,A,A,B,A,B,B,A,A,A,B,B,A,A,A,B,B,A,A,A,B,-,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,-,B,B,B,-
wPt.7299,6B2,27.1184,-,A,-,A,A,A,B,A,B,B,B,A,A,B,B,A,B,A,A,A,B,A,A,B,A,B,-,B,A,B,A,B,B,B,B,B,A,A,B,B,B,A,A,A,B,A,B,A,-,A,A,A,B,B,A,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,B,-
wPt.9881,6B2,27.1184,-,A,-,A,A,A,B,A,B,B,B,A,A,B,B,-,B,A,A,A,B,A,A,B,A,B,A,B,A,B,A,B,B,B,B,B,A,A,B,B,B,A,A,A,B,A,B,A,A,A,A,A,B,B,-,A,B,B,A,A,A,B,-,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,B,-
gwm626,6B2,28.3089,A,A,A,A,A,A,B,A,B,B,B,A,A,B,B,A,B,A,A,A,B,A,A,B,A,B,A,B,A,B,A,B,B,B,B,B,A,A,B,B,B,A,A,A,B,A,B,-,A,A,A,-,B,B,A,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,A,A
wPt.4814,6B2,30.719,A,A,A,A,A,A,B,A,B,B,B,A,A,B,B,B,B,A,A,A,B,A,A,B,A,A,A,B,-,B,A,B,-,B,B,B,A,A,B,B,B,A,A,A,-,A,B,A,A,A,A,B,B,B,A,A,-,B,A,A,A,-,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,A,-
barc146a,6B2,34.5183,-,-,A,A,A,A,B,A,B,-,B,A,A,B,B,A,B,A,A,A,B,A,A,B,A,B,A,B,B,B,A,B,B,B,B,B,A,A,B,B,B,A,A,A,B,A,B,-,-,A,A,B,B,B,A,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,B,B
P41.M48.76,6B2,48.3036,A,A,A,A,A,A,-,-,B,-,B,A,A,B,B,A,A,A,A,A,B,A,A,B,A,B,A,B,B,B,A,B,A,B,B,B,A,A,B,B,B,A,A,A,B,A,B,B,A,A,A,A,A,A,A,A,A,B,A,A,A,B,A,A,A,A,A,B,B,A,B,A,B,A,B,A,B,A,-,B,A,A,A,A,-,A,A,A,A,B,B,B,-
P41.M48.133,6B2,60.6954,A,A,A,A,A,A,B,B,B,B,B,A,A,B,B,A,B,A,A,A,B,A,A,B,A,A,A,B,B,B,-,B,B,B,B,B,A,A,B,B,B,A,A,A,B,A,B,B,A,A,A,A,B,-,A,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,-,B,B,B,B,A,A,B,A,A,-,-,B,B,B,-
wPt.1409,6B2,64.4947,A,A,A,A,A,A,B,A,B,B,B,A,A,-,B,-,B,A,A,A,B,A,A,B,-,A,A,B,B,B,A,B,B,B,B,B,A,A,B,B,-,A,A,A,B,A,A,B,A,A,A,-,B,A,A,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,A,-
wPt.9857,6B2,66.9048,A,A,A,A,A,A,B,A,B,B,B,A,A,B,B,B,B,A,-,A,B,A,A,B,A,A,A,B,B,B,A,B,B,B,B,B,B,A,B,B,B,A,A,A,B,A,B,B,A,A,A,A,B,-,A,A,B,B,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,B,A,-
P32.M48.111,6B2,75.5684,A,A,A,A,A,A,B,A,B,B,B,A,A,B,-,B,B,A,A,A,B,A,A,B,A,A,A,B,B,B,A,B,B,B,B,B,A,A,B,B,B,A,A,A,B,A,B,B,B,-,A,A,B,A,A,A,B,B,A,A,B,A,A,A,B,B,A,B,B,A,B,A,B,B,B,A,B,A,B,B,B,B,A,A,B,A,A,A,A,B,A,B,A
wPt.1859,6B2,101.1097,A,A,A,A,A,A,B,A,B,B,B,A,A,B,A,A,B,A,B,A,B,A,A,B,A,A,A,B,B,A,A,A,B,B,B,A,B,A,B,B,B,A,-,A,B,-,A,A,B,B,A,A,A,A,-,A,B,B,A,B,A,B,B,A,-,B,B,B,B,A,A,A,B,B,B,A,B,A,A,B,B,B,A,A,B,-,A,B,A,B,A,B,-
wPt.3569,6B2,101.1097,-,A,A,A,A,A,B,A,B,B,B,A,A,B,A,A,B,A,B,A,B,A,A,B,A,A,A,B,B,A,A,A,B,B,B,A,B,A,B,B,B,A,-,A,B,A,A,A,B,B,A,A,A,A,-,A,B,B,A,B,A,B,B,A,A,B,B,B,B,A,A,A,B,B,B,A,B,A,A,B,B,B,A,A,B,A,A,B,A,B,A,B,-
P43.M60.318,6D1,0,A,A,B,B,A,B,B,B,B,-,A,A,A,A,B,A,B,A,B,B,B,A,A,A,A,A,B,B,A,B,A,B,A,A,A,A,B,B,B,B,B,B,A,A,-,A,A,A,A,-,A,A,A,B,A,A,B,A,B,B,B,A,B,A,A,B,A,B,B,B,A,A,B,B,A,B,B,B,A,B,A,A,A,A,B,A,B,A,A,A,A,B,-
P42.M50.236,6D1,12.3918,A,A,B,B,A,B,B,-,B,A,-,B,A,A,B,A,B,A,B,B,B,A,A,B,A,-,B,B,-,B,B,B,A,A,-,A,B,B,B,B,B,B,A,A,A,A,-,A,A,B,A,B,A,B,B,A,B,A,B,B,B,A,B,B,A,B,A,B,B,B,B,A,B,B,A,B,B,B,A,B,A,A,B,A,B,A,B,A,A,-,B,B,-
bcd342b,6D1,23.245,A,B,B,B,A,B,B,B,B,-,A,B,A,A,B,B,A,A,B,B,B,A,A,B,A,A,B,B,A,B,A,B,A,A,B,A,B,B,B,B,B,B,A,B,A,A,B,A,A,B,A,A,A,B,B,A,B,A,B,B,B,A,B,B,A,B,B,B,B,B,B,A,B,B,A,A,B,-,A,B,A,A,B,A,B,A,B,A,A,A,B,-,A
P43.M47.100,6D1,31.6988,B,B,B,B,A,B,B,B,B,B,A,B,A,A,B,B,A,A,B,B,B,A,A,A,A,A,B,B,A,B,A,B,A,A,B,A,B,B,B,B,B,A,A,B,A,A,B,A,A,B,A,A,A,B,A,A,B,A,B,B,B,A,B,B,A,A,A,B,B,B,B,A,B,B,A,A,B,B,A,B,A,A,B,B,B,A,B,A,A,A,B,-,A
gdm132,6D1,68.5787,A,B,A,B,A,A,B,A,B,B,A,B,A,A,B,A,A,A,B,B,B,A,A,A,A,A,B,B,A,A,A,B,A,A,B,A,B,B,A,B,A,B,A,B,A,A,B,A,A,B,B,B,A,B,B,A,B,A,B,B,B,B,A,B,A,B,B,A,B,B,B,A,B,B,A,B,A,A,B,B,A,A,B,A,B,A,B,B,A,A,B,B,B
P42.M48.256,6D2,0,B,B,B,B,A,A,B,A,B,A,A,B,B,B,A,A,B,A,A,B,B,A,B,A,B,A,A,B,B,A,B,A,B,A,B,A,A,B,A,B,A,B,B,B,B,A,B,A,B,B,B,B,B,A,B,A,B,A,B,A,A,B,B,A,B,B,B,B,B,A,B,A,B,B,A,B,B,B,B,B,A,A,A,A,B,B,A,B,B,A,B,B,-
gwm325,6D2,4.7094,B,A,B,B,A,A,B,A,B,A,A,B,B,B,A,A,A,A,A,B,B,A,B,A,B,-,A,B,B,A,B,A,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,A,B,B,B,B,B,A,B,A,B,A,B,A,A,B,B,A,B,B,B,B,B,-,B,A,B,A,-,B,B,B,B,B,A,A,A,A,B,B,A,B,B,A,B,B,A
P40.M56.123,6D2,26.801,B,A,B,B,A,A,A,A,B,A,A,A,B,B,B,A,B,A,B,B,-,A,B,A,B,A,A,B,A,A,B,A,-,A,B,A,A,A,A,B,B,B,B,B,B,A,-,A,B,B,B,B,A,A,B,A,-,B,B,A,A,B,B,A,B,-,A,B,A,A,B,A,B,B,A,B,B,B,B,B,B,A,A,A,B,B,A,B,A,A,B,B,-
mwg798A,6D2,97.8703,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,B,B,B,B,A,B,A,A,B,B,A,A,B,B,B,B,B,A
P38.M50.318,6D2,98.9573,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,B,B,B,B,A,B,A,A,B,B,A,A,B,A,B,B,B,A
mwg2053c,6D2,98.9573,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,A,A,A,B,B,A,B,B,A,A,B,A,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,B,B,B,B,A,B,A,A,B,B,A,A,B,A,B,B,B,-
wPt.3459,6D2,98.9573,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,-,A,A,B,B,A,B,B,A,A,B,A,A,A,A,-,B,B,B,B,B,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,B,B,B,B,A,B,A,A,B,B,A,A,B,A,B,B,B,-
P41.M51.77,6D2,107.5147,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,B,B,A,B,B,-,B,B,B,A,A,A,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,A,B,B,B,A,B,B,B,B,B,A,A,B,B,B,B,B,-
P37.M48.97,6D2,114.5853,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,A,B,A,B,B,A,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,A,B,B,B,A,B,B,A,B,B,A,A,B,A,B,A,A,A
P32.M48.84,6D2,115.6723,B,A,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,A,B,A,B,B,A,B,B,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,B,B,A,B,B,B,A,B,B,B,B,B,A,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,A,B,B,B,A,B,B,A,B,B,A,A,B,A,B,B,A,A
gdm98,6D2,117.9983,B,B,A,A,A,A,A,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,A,B,A,B,B,A,-,-,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,B,A,A,B,B,B,A,B,B,B,B,B,-,B,A,A,B,A,B,A,B,B,B,B,A,A,B,A,A,A,B,B,B,A,B,B,A,B,B,A,A,-,A,B,B,-,A
wPt.9397,6D2,120.7387,B,A,-,A,A,A,-,A,A,B,A,A,A,B,A,B,A,B,B,A,A,A,B,-,B,-,B,B,-,B,B,-,B,A,-,A,A,A,B,-,B,B,B,B,B,A,B,A,A,B,B,B,A,B,B,B,B,B,A,B,A,-,B,-,B,A,B,B,B,B,A,A,B,A,A,A,B,-,B,A,B,B,A,B,B,-,A,A,A,B,B,A,-
P43.M47.109,6D3,0,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,A,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,-,B
P39.M47.60,6D3,1.0989,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,B,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,-,B
wPt.1961,6D3,2.2101,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,A,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,B,-
wPt.3132,6D3,2.2101,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,A,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,B,-
wPt.2106,6D3,2.2101,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,A,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,B,-
P43.M47.192,6D3,3.3213,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,B,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,-,A
P37.M48.352,6D3,4.4202,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,B,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,B,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,A,A,A
P43.M54.83,6D3,10.1081,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,A,B,A,A,B,B,B,A,A,B,A,B,B,B,B,A,A,B,B,B,A,B,A,B,A,B,A,B,B,B,B,B,B,B,A,B,B,B,B,A,A,A,B,A,A,B,A,A
P31.M58.327,6D3,13.5577,A,A,A,A,B,B,A,A,A,A,A,B,A,B,A,B,B,A,B,A,A,B,B,B,A,A,A,A,B,A,B,B,B,B,B,A,A,A,A,B,B,B,A,B,B,A,A,A,A,B,B,B,A,A,B,A,B,B,A,B,A,A,B,B,B,A,B,A,B,A,B,A,B,B,B,B,B,B,B,A,B,B,-,B,A,A,A,B,-,A,B,B,-
P40.M54.308,7A1,0,A,B,A,A,B,A,B,B,A,A,A,A,B,A,B,B,B,B,B,A,B,-,A,A,B,A,B,B,A,A,B,B,B,A,A,A,B,-,A,A,-,B,A,A,A,A,-,B,B,A,B,A,-,A,A,B,A,A,B,B,A,A,B,A,B,A,B,A,A,A,A,A,A,B,B,A,A,B,A,B,A,-,A,B,A,B,A,A,A,B,B,A,-
wPt.7745,7A1,31.5117,-,B,A,B,A,A,B,B,A,-,A,A,B,A,A,-,B,B,B,A,B,B,A,-,A,A,A,B,-,A,A,-,-,A,A,A,A,A,B,B,A,A,-,A,A,A,B,B,A,A,B,A,B,A,A,B,B,A,B,B,A,A,B,-,B,A,B,A,A,A,A,A,A,A,B,A,A,B,A,A,B,-,A,A,A,B,A,A,B,A,B,A,-
wPt.2266,7A1,48.8715,B,B,A,B,A,A,B,B,A,B,-,A,-,A,B,B,B,B,B,A,B,B,-,-,B,A,A,B,-,A,A,B,B,A,A,A,A,B,B,B,B,B,-,A,-,B,B,B,B,A,B,A,-,A,-,B,B,A,B,B,A,A,B,-,B,A,B,A,A,A,A,B,A,A,B,A,A,B,A,A,B,A,A,B,-,B,A,B,B,A,A,A,-
wPt.6657,7A1,48.8715,B,B,A,B,-,A,B,B,A,B,A,A,A,A,B,B,B,B,B,A,B,B,A,A,B,A,A,B,A,-,A,B,B,A,A,A,A,B,-,B,B,B,A,A,A,B,B,-,B,A,B,A,B,A,A,B,-,A,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,A,B,A,A,B,A,A,B,-,A,B,A,B,A,B,B,-,A,A,-
P41.M55.173,7A1,52.5769,B,B,A,B,A,A,B,B,A,B,A,A,A,A,B,B,A,B,B,A,B,B,A,A,A,A,A,B,A,A,A,B,B,A,A,A,A,B,B,B,B,B,A,A,A,B,B,B,A,A,B,A,B,A,A,B,B,A,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,A,B,A,A,B,A,A,B,A,A,B,-,B,A,B,B,A,A,A,-
wPt.0504,7A1,52.5769,B,B,A,B,A,A,B,B,A,B,A,A,A,A,B,B,A,B,B,A,B,B,A,A,A,A,A,B,A,A,A,B,-,A,A,A,A,B,B,B,B,B,A,A,A,B,B,B,A,A,B,A,B,A,A,B,B,A,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,A,B,A,A,B,A,A,B,A,A,B,A,-,A,B,B,A,A,A,-
wmc488,7A1,53.7397,B,B,A,B,A,-,B,B,A,B,A,A,A,A,B,B,A,B,B,A,B,A,A,A,A,A,A,B,-,A,A,B,B,A,A,A,A,B,B,B,B,B,A,A,A,B,B,B,A,A,B,A,B,A,A,B,B,A,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,A,-,A,A,B,A,A,B,A,A,B,A,B,A,B,B,A,A,A,A
wPt.1313,7A1,56.2719,-,B,A,-,A,A,B,B,A,-,A,A,A,A,B,B,A,B,B,A,B,-,A,A,A,A,A,-,A,A,A,B,-,A,A,A,A,B,A,B,B,B,A,A,A,B,-,-,A,A,B,A,B,A,A,B,B,A,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,A,A,B,A,A,B,A,A,B,A,B,A,B,B,A,A,A,-
wPt.2077,7A1,57.6418,B,-,A,B,A,A,-,B,A,B,A,A,A,A,B,B,A,B,B,A,B,B,A,-,A,A,A,B,-,A,A,B,B,A,-,A,A,B,-,B,B,B,-,A,A,B,B,B,A,A,B,A,-,A,-,B,B,A,B,B,A,A,B,B,B,A,B,A,A,A,A,B,A,B,B,A,A,B,A,A,B,-,A,B,A,B,A,B,A,A,A,A,-
wPt.7063,7A1,60.2398,B,B,B,B,A,A,-,B,A,B,A,A,A,A,B,B,A,B,B,A,B,B,A,-,A,A,A,B,-,A,A,B,B,A,A,A,A,B,B,-,B,B,A,A,A,B,B,B,-,A,B,A,B,A,B,B,B,A,B,B,A,A,B,B,B,A,B,B,-,A,A,B,A,B,B,A,A,B,A,A,B,A,A,B,A,B,A,B,A,A,A,A,-
wPt.3875,7A1,60.2398,B,B,-,B,A,A,-,B,-,B,A,A,A,A,B,B,A,B,B,A,B,B,A,B,A,A,A,B,A,A,A,B,B,A,A,A,A,B,B,A,B,B,-,A,A,B,B,B,A,-,B,A,B,A,-,B,-,A,B,B,A,A,B,B,B,A,-,-,-,A,A,B,A,B,B,A,A,B,A,A,B,A,A,B,A,B,A,B,A,A,A,-,-
P37.M48.216,7A1,66.129,B,B,A,B,A,A,-,B,A,-,A,A,A,A,-,B,A,-,B,-,B,B,A,A,A,A,A,-,A,A,A,-,B,A,A,A,A,B,B,-,B,B,A,-,A,B,B,B,A,A,B,A,B,A,A,B,B,A,B,A,B,A,B,B,B,A,B,A,A,A,A,B,A,B,B,A,A,A,A,A,B,A,A,B,A,B,A,B,-,A,A,A,-
gwm276,7A1,67.3636,B,B,A,B,A,A,B,B,A,B,A,A,A,A,B,B,A,B,B,A,B,B,A,A,A,A,A,B,A,A,A,B,B,A,A,A,A,B,B,B,B,B,A,A,A,B,B,B,A,A,B,A,B,A,A,B,B,A,B,A,B,A,B,B,B,B,B,A,A,A,A,B,A,B,B,A,A,A,A,A,B,A,A,B,A,B,A,B,B,A,A,A,A
gwm282,7A2,0,B,B,A,A,A,A,B,B,A,B,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A,A,B,A,A,A,A,B,A,A,B,-,B,B,B,B,A,A,A,-,B,B,-,A,A,B,A,B,A,A,A,B,A,A,A,-,A,B,B,A,A,B,A,A,-,B,B,A,B,A,A,A,-,B,A,B,B,B,-,A,-,B,A,A,-,-,-,-
gwm332,7A2,0,-,B,-,A,A,A,B,B,A,B,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A,A,-,A,A,A,A,B,A,A,B,-,-,B,B,B,A,A,A,A,B,B,A,-,A,-,-,-,-,A,A,B,A,A,A,B,A,B,B,A,A,B,A,A,A,B,B,-,-,A,-,-,-,B,A,B,-,B,A,-,-,-,A,A,A,A,A,A
